Date,Open
2014-11-14,25.76
2014-11-17,26.11
2015-01-02,27.86
2015-01-05,27.32
2015-02-19,29.31
2015-02-20,29.35
2015-04-07,27.2
2015-04-08,27.37
2015-05-21,29.61
2015-05-22,29.39
2015-07-08,27.08
2015-07-09,27.38
2015-08-21,26.88
2015-08-24,24.89
2015-10-07,27.52
2015-10-08,27.51
2015-11-20,27.62
2015-11-23,27.65
2016-01-08,25.55
2016-01-11,24.93
2016-02-25,26.49
2016-02-26,26.8
2016-04-12,27.14
2016-04-13,27.96
2016-05-26,28.86
2016-05-27,28.95
2016-07-13,29.72
2016-07-14,29.84
2016-08-26,31.34
2016-08-29,31.43
2016-10-12,30.53
2016-10-13,30.09
2016-11-28,30.08
2016-11-29,29.94
2017-01-13,30.1
2017-01-17,30.0
2017-03-02,34.41
2017-03-03,34.42
2017-04-18,32.56
2017-04-19,32.8
2017-06-02,31.93
2017-06-05,32.05
2017-07-19,31.51
2017-07-20,31.91
2017-09-01,32.22
2017-09-05,32.15
2017-10-18,33.72
2017-10-19,33.51
2017-12-04,37.81
2017-12-05,37.74
2006-01-23,20.0
2006-01-24,20.6
2006-03-09,21.06
2006-03-10,21.31
2006-04-25,20.78
2006-04-26,20.68
2006-06-09,21.9
2006-06-12,21.84
2006-07-26,22.05
2006-07-27,22.28
2006-09-11,22.15
2006-09-12,22.24
2006-10-25,23.58
2006-10-26,23.58
2006-12-11,24.42
2006-12-12,24.38
2007-01-30,23.92
2007-01-31,23.9
2007-03-16,23.62
2007-03-19,23.67
2007-05-02,26.3
2007-05-03,26.4
2007-06-18,25.79
2007-06-19,25.79
2007-08-02,26.58
2007-08-03,26.91
2007-09-18,27.7
2007-09-19,28.25
2007-11-01,30.82
2007-11-02,30.57
2007-12-18,31.4
2007-12-19,31.1
2008-02-05,29.24
2008-02-06,28.95
2008-03-24,30.62
2008-03-25,30.59
2008-05-07,29.14
2008-05-08,28.68
2008-06-23,26.92
2008-06-24,26.5
2008-08-07,27.58
2008-08-08,27.0
2008-09-23,25.72
2008-09-24,25.5
2008-11-06,22.38
2008-11-07,22.42
2008-12-23,22.36
2008-12-24,22.02
2009-02-10,21.0
2009-02-11,20.48
2009-03-27,22.22
2009-03-30,22.25
2009-05-13,22.02
2009-05-14,21.96
2009-06-29,24.07
2009-06-30,24.1
2009-08-13,24.22
2009-08-14,24.02
2009-09-29,26.7
2009-09-30,26.66
2009-11-12,28.06
2009-11-13,28.03
2009-12-30,28.87
2009-12-31,28.79
2010-02-17,27.4
2010-02-18,27.58
2010-04-05,27.78
2010-04-06,27.42
2010-05-19,26.5
2010-05-20,26.25
2010-07-06,25.3
2010-07-07,25.27
2010-08-19,27.86
2010-08-20,27.46
2010-10-05,29.58
2010-10-06,29.82
2010-11-18,31.44
2010-11-19,31.8
2011-01-05,31.9
2011-01-06,31.81
2011-02-22,31.68
2011-02-23,31.89
2011-04-07,33.72
2011-04-08,33.7
2011-05-24,33.83
2011-05-25,33.64
2011-07-11,33.88
2011-07-12,33.98
2011-08-24,34.42
2011-08-25,34.8
2011-10-10,33.28
2011-10-11,33.36
2011-11-23,32.73
2011-11-25,32.58
2012-01-11,34.18
2012-01-12,34.21
2012-02-28,34.48
2012-02-29,34.45
2012-04-13,36.11
2012-04-16,36.11
2012-05-30,37.54
2012-05-31,37.48
2012-07-16,38.55
2012-07-17,39.03
2012-08-29,38.05
2012-08-30,37.38
2012-10-15,38.09
2012-10-16,38.18
2012-12-03,37.9
2012-12-04,37.31
2013-01-18,37.49
2013-01-22,37.74
2013-03-07,39.04
2013-03-08,39.17
2013-04-23,42.78
2013-04-24,42.64
2013-06-07,41.2
2013-06-10,41.5
2013-07-24,41.12
2013-07-25,40.81
2013-09-09,38.52
2013-09-10,38.77
2013-10-23,39.08
2013-10-24,39.15
2013-12-09,40.39
2013-12-10,40.26
2014-01-27,38.82
2014-01-28,38.77
2014-03-13,38.45
2014-03-14,37.95
2014-04-29,40.97
2014-04-30,40.69
2014-06-13,40.39
2014-06-16,40.19
2014-07-30,40.45
2014-07-31,39.53
2014-09-15,41.45
2014-09-16,41.29
2014-10-29,40.65
2014-10-30,41.0
2014-12-15,41.13
2014-12-16,40.2
2015-02-02,41.21
2015-02-03,41.75
2015-03-19,40.48
2015-03-20,40.07
2015-05-05,41.14
2015-05-06,41.04
2015-06-19,40.59
2015-06-22,40.51
2015-08-05,41.92
2015-08-06,42.0
2015-09-21,39.05
2015-09-22,38.68
2015-11-04,42.27
2015-11-05,42.0
2015-12-21,42.82
2015-12-22,42.86
2016-02-08,42.17
2016-02-09,42.26
2016-03-24,45.45
2016-03-28,45.56
2016-05-10,45.44
2016-05-11,45.73
2016-06-24,44.2
2016-06-27,43.67
2016-08-10,43.64
2016-08-11,43.72
2016-09-26,42.71
2016-09-27,42.19
2016-11-09,41.76
2016-11-10,41.86
2016-12-27,41.56
2016-12-28,41.49
2017-02-13,40.77
2017-02-14,40.38
2017-03-30,42.35
2017-03-31,42.55
2017-05-16,43.87
2017-05-17,43.81
2017-06-30,44.89
2017-07-03,45.11
2017-08-16,46.15
2017-08-17,46.12
2017-10-02,45.05
2017-10-03,44.86
2017-11-15,47.32
2017-11-16,46.95
2006-01-04,24.5
2006-01-05,24.13
2006-02-21,26.51
2006-02-22,27.23
2006-04-06,27.68
2006-04-07,27.75
2006-05-23,30.1
2006-05-24,30.31
2006-07-10,30.15
2006-07-11,29.9
2006-08-23,29.62
2006-08-24,29.17
2006-10-09,31.3
2006-10-10,31.3
2006-11-22,33.23
2006-11-24,32.74
2007-01-11,34.59
2007-01-12,34.99
2007-02-28,33.5
2007-03-01,33.73
2007-04-16,34.8
2007-04-17,34.93
2007-05-31,35.9
2007-06-01,35.41
2007-07-17,34.44
2007-07-18,34.56
2007-08-30,33.57
2007-08-31,33.74
2007-10-16,35.13
2007-10-17,35.26
2007-11-30,33.49
2007-12-03,33.06
2008-01-17,29.9
2008-01-18,29.0
2008-03-05,31.9
2008-03-06,31.55
2008-04-21,31.1
2008-04-22,31.39
2008-06-05,34.32
2008-06-06,34.14
2008-07-22,30.42
2008-07-23,30.62
2008-09-05,31.45
2008-09-08,31.99
2008-10-21,26.1
2008-10-22,24.68
2008-12-05,21.51
2008-12-08,23.0
2009-01-23,20.43
2009-01-26,21.08
2009-03-11,16.76
2009-03-12,16.8
2009-04-27,19.62
2009-04-28,19.6
2009-06-11,25.15
2009-06-12,25.03
2009-07-28,26.57
2009-07-29,26.18
2009-09-11,28.35
2009-09-14,28.19
2009-10-27,28.63
2009-10-28,28.07
2009-12-11,31.49
2009-12-14,31.92
2010-01-29,29.37
2010-02-01,29.6
2010-03-17,33.79
2010-03-18,33.69
2010-05-03,36.95
2010-05-04,37.29
2010-06-17,34.8
2010-06-18,35.19
2010-08-03,34.44
2010-08-04,34.41
2010-09-17,34.38
2010-09-20,34.56
2010-11-02,36.37
2010-11-03,36.12
2010-12-17,36.97
2010-12-20,37.03
2011-02-03,40.4
2011-02-04,40.47
2011-03-22,41.85
2011-03-23,41.4
2011-05-06,43.3
2011-05-09,43.32
2011-06-22,38.56
2011-06-23,37.88
2011-08-08,34.06
2011-08-09,33.47
2011-09-22,30.54
2011-09-23,29.46
2011-11-07,34.86
2011-11-08,35.44
2011-12-22,36.38
2011-12-23,37.13
2012-02-09,40.75
2012-02-10,40.94
2012-03-27,44.39
2012-03-28,44.04
2012-05-11,45.13
2012-05-14,45.17
2012-06-27,47.27
2012-06-28,47.67
2012-08-13,49.53
2012-08-14,49.93
2012-09-27,52.12
2012-09-28,52.41
2012-11-14,48.03
2012-11-15,47.24
2013-01-02,50.8
2013-01-03,51.05
2013-02-19,55.58
2013-02-20,55.62
2013-04-05,56.89
2013-04-08,57.8
2013-05-21,66.35
2013-05-22,65.76
2013-07-08,64.28
2013-07-09,65.32
2013-08-21,61.62
2013-08-22,61.32
2013-10-07,64.81
2013-10-08,64.52
2013-11-20,69.12
2013-11-21,69.46
2014-01-08,76.13
2014-01-09,75.46
2014-02-25,80.72
2014-02-26,80.63
2014-04-10,80.92
2014-04-11,77.51
2014-05-28,83.8
2014-05-29,83.92
2014-07-14,87.46
2014-07-15,86.58
2014-08-27,90.14
2014-08-28,89.98
2014-10-13,85.92
2014-10-14,84.75
2014-11-26,91.96
2014-11-28,92.53
2015-01-14,94.0
2015-01-15,94.61
2015-03-03,105.78
2015-03-04,105.86
2015-04-17,107.8
2015-04-20,107.83
2015-06-03,111.28
2015-06-04,110.95
2015-07-20,119.29
2015-07-21,119.76
2015-09-02,100.92
2015-09-03,102.2
2015-10-19,108.25
2015-10-20,109.55
2015-12-03,114.17
2015-12-04,112.74
2016-01-21,92.87
2016-01-22,95.95
2016-03-08,98.93
2016-03-09,98.0
2016-04-22,103.06
2016-04-25,103.5
2016-06-08,98.49
2016-06-09,97.82
2016-07-25,97.9
2016-07-26,97.02
2016-09-08,93.49
2016-09-09,93.51
2016-10-24,93.49
2016-10-25,93.14
2016-12-08,101.47
2016-12-09,103.49
2017-01-26,108.21
2017-01-27,108.49
2017-03-14,111.73
2017-03-15,112.43
2017-04-28,115.87
2017-05-01,115.59
2017-06-14,106.95
2017-06-15,105.94
2017-07-31,nan
2017-08-01,109.98
2017-09-14,98.79
2017-09-15,98.05
2017-10-30,98.12
2017-10-31,97.94
2017-12-14,107.29
2017-12-15,111.98
2006-02-02,61.9
2006-02-03,61.65
2006-03-21,60.66
2006-03-22,59.9
2006-05-05,63.9
2006-05-08,63.6
2006-06-21,57.35
2006-06-22,57.72
2006-08-07,69.0
2006-08-08,69.24
2006-09-21,64.3
2006-09-22,65.28
2006-11-06,72.16
2006-11-07,72.91
2006-12-21,76.09
2006-12-22,76.0
2007-02-09,75.46
2007-02-12,74.93
2007-03-28,76.16
2007-03-29,75.83
2007-05-14,81.21
2007-05-15,81.01
2007-06-28,83.81
2007-06-29,84.15
2007-08-14,83.34
2007-08-15,83.27
2007-09-28,93.13
2007-10-01,92.45
2007-11-13,84.35
2007-11-14,87.46
2007-12-31,94.61
2008-01-02,94.15
2008-02-15,85.19
2008-02-19,86.52
2008-04-03,88.0
2008-04-04,88.48
2008-05-19,92.91
2008-05-20,94.47
2008-07-03,87.97
2008-07-07,87.86
2008-08-19,76.38
2008-08-20,78.54
2008-10-03,77.85
2008-10-06,75.65
2008-11-18,73.5
2008-11-19,76.2
2009-01-06,82.14
2009-01-07,79.25
2009-02-23,72.25
2009-02-24,69.72
2009-04-08,68.57
2009-04-09,69.95
2009-05-26,68.39
2009-05-27,69.8
2009-07-10,65.1
2009-07-13,65.17
2009-08-25,71.7
2009-08-26,70.05
2009-10-09,68.96
2009-10-12,69.51
2009-11-24,75.7
2009-11-25,76.0
2010-01-12,69.72
2010-01-13,69.96
2010-03-01,65.36
2010-03-02,65.66
2010-04-15,68.5
2010-04-16,68.12
2010-06-01,60.38
2010-06-02,59.51
2010-07-16,58.84
2010-07-19,58.33
2010-08-31,58.75
2010-09-01,60.04
2010-10-15,65.64
2010-10-18,65.19
2010-12-01,70.38
2010-12-02,71.19
2011-01-18,77.79
2011-01-19,78.63
2011-03-04,85.92
2011-03-07,85.84
2011-04-19,82.97
2011-04-20,85.05
2011-06-06,80.93
2011-06-07,80.61
2011-07-21,83.86
2011-07-22,85.2
2011-09-06,70.14
2011-09-07,72.24
2011-10-20,78.32
2011-10-21,79.59
2011-12-06,80.63
2011-12-07,80.61
2012-01-24,87.08
2012-01-25,86.77
2012-03-09,85.06
2012-03-12,84.5
2012-04-25,86.65
2012-04-26,85.28
2012-06-11,81.62
2012-06-12,80.74
2012-07-26,85.56
2012-07-27,86.59
2012-09-11,89.75
2012-09-12,89.63
2012-10-25,90.63
2012-10-26,90.56
2012-12-13,89.16
2012-12-14,88.0
2013-01-31,90.69
2013-02-01,90.44
2013-03-19,88.89
2013-03-20,88.95
2013-05-03,89.0
2013-05-06,90.25
2013-06-19,91.79
2013-06-20,90.24
2013-08-05,91.42
2013-08-06,91.33
2013-09-19,89.64
2013-09-20,89.53
2013-11-04,90.0
2013-11-05,91.34
2013-12-19,99.52
2013-12-20,99.32
2014-02-06,89.51
2014-02-07,90.12
2014-03-25,95.1
2014-03-26,95.56
2014-05-09,101.71
2014-05-12,102.33
2014-06-25,102.34
2014-06-26,101.94
2014-08-11,99.28
2014-08-12,98.21
2014-09-25,95.66
2014-09-26,94.33
2014-11-10,96.87
2014-11-11,95.78
2014-12-26,93.99
2014-12-29,93.33
2015-02-12,91.46
2015-02-13,92.7
2015-03-31,84.85
2015-04-01,85.7
2015-05-15,86.8
2015-05-18,87.31
2015-07-01,83.28
2015-07-02,82.79
2015-08-17,77.93
2015-08-18,78.53
2015-10-01,75.2
2015-10-02,73.39
2015-11-16,77.94
2015-11-17,80.71
2016-01-04,77.5
2016-01-05,77.19
2016-02-19,82.19
2016-02-22,83.21
2016-04-06,82.69
2016-04-07,82.76
2016-05-20,90.39
2016-05-23,89.0
2016-07-07,94.34
2016-07-08,93.39
2016-08-22,87.31
2016-08-23,87.84
2016-10-06,87.25
2016-10-07,86.95
2016-11-21,86.44
2016-11-22,86.69
2017-01-09,88.22
2017-01-10,87.17
2017-02-24,81.6
2017-02-27,81.13
2017-04-11,83.08
2017-04-12,82.86
2017-05-26,81.61
2017-05-30,81.28
2017-07-13,80.97
2017-07-14,81.0
2017-08-28,76.9
2017-08-29,76.21
2017-10-12,82.31
2017-10-13,82.73
2017-11-28,81.41
2017-11-29,81.65
2006-01-17,35.63
2006-01-18,34.9
2006-03-03,32.75
2006-03-06,33.06
2006-04-19,33.95
2006-04-20,33.8
2006-06-05,34.55
2006-06-06,34.4
2006-07-20,32.85
2006-07-21,32.61
2006-09-05,34.08
2006-09-06,33.87
2006-10-19,35.4
2006-10-20,35.4
2006-12-05,35.41
2006-12-06,35.35
2007-01-24,36.7
2007-01-25,36.65
2007-03-12,34.35
2007-03-13,34.27
2007-04-26,35.46
2007-04-27,36.1
2007-06-12,37.35
2007-06-13,37.25
2007-07-27,39.61
2007-07-30,39.03
2007-09-12,39.39
2007-09-13,40.01
2007-10-26,40.35
2007-10-29,40.47
2007-12-12,37.95
2007-12-13,37.0
2008-01-30,34.68
2008-01-31,34.61
2008-03-17,32.99
2008-03-18,34.91
2008-05-01,32.8
2008-05-02,33.41
2008-06-17,29.18
2008-06-18,28.7
2008-08-01,28.43
2008-08-04,28.14
2008-09-17,23.99
2008-09-18,23.74
2008-10-31,19.27
2008-11-03,19.78
2008-12-17,17.62
2008-12-18,17.54
2009-02-04,11.56
2009-02-05,11.09
2009-03-23,10.28
2009-03-24,10.22
2009-05-07,14.3
2009-05-08,14.38
2009-06-23,11.53
2009-06-24,11.77
2009-08-07,14.53
2009-08-10,14.62
2009-09-23,17.17
2009-09-24,17.06
2009-11-06,14.98
2009-11-09,15.7
2009-12-23,15.46
2009-12-24,15.38
2010-02-10,15.57
2010-02-11,15.62
2010-03-29,18.52
2010-03-30,18.47
2010-05-13,18.41
2010-05-14,17.97
2010-06-29,14.75
2010-06-30,14.47
2010-08-13,15.34
2010-08-16,15.29
2010-09-29,16.34
2010-09-30,16.46
2010-11-12,16.25
2010-11-15,16.23
2010-12-30,18.28
2010-12-31,18.15
2011-02-15,21.45
2011-02-16,21.42
2011-04-01,20.14
2011-04-04,20.73
2011-05-18,19.59
2011-05-19,19.87
2011-07-05,19.22
2011-07-06,18.97
2011-08-18,15.74
2011-08-19,15.1
2011-10-04,14.49
2011-10-05,14.94
2011-11-17,15.98
2011-11-18,15.77
2012-01-05,18.46
2012-01-06,18.73
2012-02-22,19.43
2012-02-23,19.07
2012-04-09,19.1
2012-04-10,19.12
2012-05-23,19.12
2012-05-24,19.15
2012-07-10,20.04
2012-07-11,19.68
2012-08-23,20.74
2012-08-24,20.59
2012-10-09,22.94
2012-10-10,22.61
2012-11-27,21.04
2012-11-28,20.75
2013-01-14,21.18
2013-01-15,21.04
2013-03-01,23.02
2013-03-04,23.15
2013-04-17,22.96
2013-04-18,22.76
2013-06-03,23.37
2013-06-04,23.59
2013-07-18,23.6
2013-07-19,24.21
2013-09-03,23.31
2013-09-04,22.99
2013-10-17,24.38
2013-10-18,25.21
2013-12-03,26.6
2013-12-04,26.34
2014-01-21,26.73
2014-01-22,26.3
2014-03-07,26.33
2014-03-10,26.12
2014-04-23,26.57
2014-04-24,26.44
2014-06-09,27.06
2014-06-10,27.31
2014-07-24,25.95
2014-07-25,25.97
2014-09-09,26.07
2014-09-10,25.99
2014-10-23,25.42
2014-10-24,25.44
2014-12-09,25.46
2014-12-10,25.62
2015-01-27,24.39
2015-01-28,24.47
2015-03-13,25.28
2015-03-16,25.06
2015-04-29,26.95
2015-04-30,27.06
2015-06-15,27.2
2015-06-16,27.17
2015-07-30,26.23
2015-07-31,26.23
2015-09-15,24.9
2015-09-16,25.53
2015-10-29,29.17
2015-10-30,29.22
2015-12-15,30.4
2015-12-16,30.46
2016-02-02,28.27
2016-02-03,28.39
2016-03-18,31.09
2016-03-21,30.85
2016-05-04,30.4
2016-05-05,30.14
2016-06-20,30.85
2016-06-21,30.88
2016-08-04,31.2
2016-08-05,31.27
2016-09-20,29.67
2016-09-21,29.75
2016-11-03,28.6
2016-11-04,28.22
2016-12-20,31.92
2016-12-21,32.2
2017-02-07,29.75
2017-02-08,29.51
2017-03-24,29.59
2017-03-27,29.45
2017-05-10,28.92
2017-05-11,28.68
2017-06-26,27.59
2017-06-27,27.52
2017-08-10,25.71
2017-08-11,25.4
2017-09-26,25.15
2017-09-27,25.0
2017-11-09,20.04
2017-11-10,19.98
2017-12-27,17.46
2017-12-28,17.35
2006-02-14,141.2
2006-02-15,142.0
2006-03-31,157.0
2006-04-03,157.99
2006-05-17,150.85
2006-05-18,149.36
2006-07-03,151.93
2006-07-05,151.7
2006-08-17,153.9
2006-08-18,154.45
2006-10-03,170.44
2006-10-04,173.31
2006-11-16,194.0
2006-11-17,195.98
2007-01-05,198.43
2007-01-08,199.05
2007-02-22,221.0
2007-02-23,218.97
2007-04-10,208.3
2007-04-11,208.7
2007-05-24,228.54
2007-05-25,226.81
2007-07-11,216.98
2007-07-12,218.47
2007-08-24,176.77
2007-08-27,179.33
2007-10-10,237.11
2007-10-11,239.02
2007-11-26,214.65
2007-11-27,210.0
2008-01-11,196.96
2008-01-14,200.17
2008-02-28,180.28
2008-02-29,174.39
2008-04-15,165.06
2008-04-16,166.15
2008-05-30,177.8
2008-06-02,177.0
2008-07-16,161.21
2008-07-17,175.62
2008-08-29,160.56
2008-09-02,167.5
2008-10-15,114.45
2008-10-16,115.0
2008-12-01,75.8
2008-12-02,63.65
2009-01-16,75.98
2009-01-20,69.6
2009-03-05,82.88
2009-03-06,82.33
2009-04-21,113.76
2009-04-22,118.61
2009-06-05,151.05
2009-06-08,147.55
2009-07-22,158.19
2009-07-23,160.2
2009-09-04,161.54
2009-09-08,165.25
2009-10-21,185.2
2009-10-22,180.04
2009-12-07,166.52
2009-12-08,163.12
2010-01-25,156.13
2010-01-26,154.91
2010-03-11,171.4
2010-03-12,175.01
2010-04-27,150.25
2010-04-28,156.66
2010-06-11,133.33
2010-06-14,137.11
2010-07-28,147.0
2010-07-29,148.27
2010-09-13,152.32
2010-09-14,153.54
2010-10-27,157.19
2010-10-28,160.86
2010-12-13,168.25
2010-12-14,169.67
2011-01-28,164.16
2011-01-31,161.38
2011-03-16,157.23
2011-03-17,155.93
2011-05-02,152.2
2011-05-03,150.97
2011-06-16,134.63
2011-06-17,137.83
2011-08-02,132.08
2011-08-03,131.35
2011-09-16,109.07
2011-09-19,105.32
2011-11-01,103.49
2011-11-02,106.45
2011-12-16,92.71
2011-12-19,90.62
2012-02-03,115.61
2012-02-06,116.39
2012-03-21,126.68
2012-03-22,124.79
2012-05-07,108.53
2012-05-08,108.99
2012-06-21,96.8
2012-06-22,95.32
2012-08-07,102.38
2012-08-08,102.5
2012-09-21,118.36
2012-09-24,116.34
2012-11-08,119.21
2012-11-09,114.71
2012-12-26,128.16
2012-12-27,127.55
2013-02-12,152.48
2013-02-13,154.11
2013-04-01,146.67
2013-04-02,145.27
2013-05-15,154.04
2013-05-16,154.73
2013-07-01,152.78
2013-07-02,151.16
2013-08-15,161.91
2013-08-16,160.28
2013-10-01,158.86
2013-10-02,157.69
2013-11-14,163.55
2013-11-15,163.18
2014-01-02,176.95
2014-01-03,176.35
2014-02-19,163.91
2014-02-20,163.49
2014-04-04,167.01
2014-04-07,162.95
2014-05-21,157.16
2014-05-22,158.95
2014-07-08,166.74
2014-07-09,165.24
2014-08-21,174.24
2014-08-22,175.35
2014-10-07,186.56
2014-10-08,184.03
2014-11-20,187.82
2014-11-21,191.52
2015-01-08,189.35
2015-01-09,190.48
2015-02-25,191.55
2015-02-26,190.51
2015-04-13,195.32
2015-04-14,196.98
2015-05-28,208.08
2015-05-29,208.23
2015-07-14,210.01
2015-07-15,213.54
2015-08-27,186.81
2015-08-28,187.59
2015-10-13,179.57
2015-10-14,180.73
2015-11-27,189.16
2015-11-30,190.5
2016-01-14,160.3
2016-01-15,156.7
2016-03-02,154.75
2016-03-03,154.0
2016-04-18,157.61
2016-04-19,157.75
2016-06-02,160.14
2016-06-03,155.86
2016-07-19,162.02
2016-07-20,162.55
2016-09-01,170.0
2016-09-02,168.52
2016-10-18,172.01
2016-10-19,173.37
2016-12-02,226.0
2016-12-05,225.52
2017-01-20,231.62
2017-01-23,231.86
2017-03-08,253.62
2017-03-09,251.22
2017-04-24,221.18
2017-04-25,226.2
2017-06-08,215.56
2017-06-09,220.83
2017-07-25,220.34
2017-07-26,222.45
2017-09-08,215.51
2017-09-11,220.07
2017-10-24,243.6
2017-10-25,246.16
2017-12-08,250.5
2017-12-11,250.0
2006-01-27,40.22
2006-01-30,39.72
2006-03-15,42.02
2006-03-16,42.47
2006-05-01,40.15
2006-05-02,40.9
2006-06-15,37.03
2006-06-16,37.3
2006-08-01,34.5
2006-08-02,34.15
2006-09-15,37.42
2006-09-18,36.5
2006-10-31,37.25
2006-11-01,37.5
2006-12-15,40.11
2006-12-18,40.07
2007-02-05,40.67
2007-02-06,41.09
2007-03-22,38.74
2007-03-23,38.35
2007-05-08,38.84
2007-05-09,38.46
2007-06-22,39.59
2007-06-25,39.45
2007-08-08,36.5
2007-08-09,35.75
2007-09-24,34.52
2007-09-25,33.18
2007-11-07,29.7
2007-11-08,29.5
2007-12-24,26.61
2007-12-26,27.0
2008-02-11,28.02
2008-02-12,28.81
2008-03-28,27.6
2008-03-31,27.39
2008-05-13,28.66
2008-05-14,28.88
2008-06-27,24.66
2008-06-30,24.02
2008-08-13,27.32
2008-08-14,26.23
2008-09-29,25.99
2008-09-30,25.66
2008-11-12,19.86
2008-11-13,19.89
2008-12-30,23.5
2008-12-31,23.14
2009-02-17,20.7
2009-02-18,20.25
2009-04-02,24.31
2009-04-03,24.69
2009-05-19,25.39
2009-05-20,24.85
2009-07-06,22.76
2009-07-07,22.91
2009-08-19,26.75
2009-08-20,26.79
2009-10-05,26.16
2009-10-06,26.31
2009-11-18,26.86
2009-11-19,27.21
2010-01-06,28.88
2010-01-07,28.86
2010-02-23,30.56
2010-02-24,30.78
2010-04-09,33.03
2010-04-12,33.22
2010-05-25,32.54
2010-05-26,34.55
2010-07-12,28.23
2010-07-13,28.49
2010-08-25,27.59
2010-08-26,28.39
2010-10-11,31.89
2010-10-12,31.74
2010-11-24,31.18
2010-11-26,30.92
2011-01-11,34.61
2011-01-12,34.8
2011-02-28,37.15
2011-03-01,37.14
2011-04-13,37.84
2011-04-14,37.6
2011-05-31,36.18
2011-06-01,36.12
2011-07-15,36.09
2011-07-18,35.82
2011-08-30,33.73
2011-08-31,33.84
2011-10-14,34.82
2011-10-17,34.85
2011-11-30,39.45
2011-12-01,38.86
2012-01-18,43.72
2012-01-19,44.87
2012-03-05,47.28
2012-03-06,46.64
2012-04-19,51.8
2012-04-20,51.8
2012-06-05,48.48
2012-06-06,49.5
2012-07-20,50.88
2012-07-23,50.11
2012-09-05,56.97
2012-09-06,56.5
2012-10-19,61.76
2012-10-22,61.75
2012-12-07,64.6
2012-12-10,64.34
2013-01-25,67.61
2013-01-28,68.15
2013-03-13,70.79
2013-03-14,70.87
2013-04-29,73.44
2013-04-30,73.5
2013-06-13,76.35
2013-06-14,76.22
2013-07-30,79.17
2013-07-31,78.69
2013-09-13,75.33
2013-09-16,76.05
2013-10-29,76.45
2013-10-30,77.68
2013-12-13,79.01
2013-12-16,79.25
2014-01-31,76.2
2014-02-03,76.64
2014-03-19,79.97
2014-03-20,79.71
2014-05-05,79.04
2014-05-06,78.64
2014-06-19,80.71
2014-06-20,80.69
2014-08-05,79.78
2014-08-06,79.94
2014-09-19,92.85
2014-09-22,91.98
2014-11-04,96.06
2014-11-05,96.59
2014-12-19,100.92
2014-12-22,102.25
2015-02-06,109.28
2015-02-09,108.88
2015-03-25,115.96
2015-03-26,113.36
2015-05-11,112.24
2015-05-12,111.12
2015-06-25,113.24
2015-06-26,112.77
2015-08-11,117.02
2015-08-12,117.13
2015-09-25,117.23
2015-09-28,116.53
2015-11-10,124.49
2015-11-11,125.43
2015-12-28,132.25
2015-12-29,133.37
2016-02-12,114.88
2016-02-16,118.12
2016-03-31,133.56
2016-04-01,133.1
2016-05-16,133.84
2016-05-17,133.15
2016-06-30,127.27
2016-07-01,128.29
2016-08-16,137.65
2016-08-17,135.5
2016-09-30,127.87
2016-10-03,128.2
2016-11-15,127.07
2016-11-16,123.6
2017-01-03,135.1
2017-01-04,134.34
2017-02-17,141.36
2017-02-21,145.6
2017-04-05,146.63
2017-04-06,147.04
2017-05-22,156.49
2017-05-23,155.91
2017-07-07,152.04
2017-07-10,152.22
2017-08-22,149.29
2017-08-23,148.58
2017-10-06,166.18
2017-10-09,166.14
2017-11-21,170.53
2017-11-22,172.89
2006-01-10,83.15
2006-01-11,84.37
2006-02-27,79.97
2006-02-28,80.1
2006-04-12,81.1
2006-04-13,81.18
2006-05-30,80.35
2006-05-31,80.15
2006-07-14,74.24
2006-07-17,73.35
2006-08-29,80.06
2006-08-30,81.26
2006-10-13,84.45
2006-10-16,86.08
2006-11-29,91.35
2006-11-30,91.35
2007-01-18,99.8
2007-01-19,95.0
2007-03-06,91.81
2007-03-07,93.8
2007-04-20,95.02
2007-04-23,95.16
2007-06-06,105.84
2007-06-07,102.46
2007-07-23,114.88
2007-07-24,115.32
2007-09-06,117.88
2007-09-07,116.2
2007-10-22,110.97
2007-10-23,113.78
2007-12-06,108.0
2007-12-07,109.68
2008-01-24,106.38
2008-01-25,107.79
2008-03-11,115.8
2008-03-12,116.44
2008-04-25,124.5
2008-04-28,122.61
2008-06-11,125.9
2008-06-12,123.85
2008-07-28,127.69
2008-07-29,126.54
2008-09-11,116.6
2008-09-12,118.66
2008-10-27,80.27
2008-10-28,81.4
2008-12-11,81.5
2008-12-12,78.68
2009-01-29,93.58
2009-01-30,92.23
2009-03-17,91.11
2009-03-18,89.46
2009-05-01,103.78
2009-05-04,105.26
2009-06-17,107.46
2009-06-18,106.93
2009-08-03,118.88
2009-08-04,119.17
2009-09-17,121.14
2009-09-18,122.45
2009-11-02,120.77
2009-11-03,119.53
2009-12-17,128.0
2009-12-18,127.97
2010-02-04,125.19
2010-02-05,123.04
2010-03-23,127.94
2010-03-24,128.63
2010-05-07,123.36
2010-05-10,126.27
2010-06-23,129.25
2010-06-24,129.57
2010-08-09,130.79
2010-08-10,131.18
2010-09-23,131.42
2010-09-24,132.42
2010-11-08,145.35
2010-11-09,146.7
2010-12-23,145.89
2010-12-27,145.12
2011-02-09,165.62
2011-02-10,163.9
2011-03-28,161.54
2011-03-29,161.34
2011-05-12,169.65
2011-05-13,171.7
2011-06-28,168.33
2011-06-29,170.61
2011-08-12,168.5
2011-08-15,171.32
